REPORTE NAV: FIR_EZE_PENDIENTES		-		FECHA,2023-03-29
Id, Aeropuerto, Sistema, Mes, Archivos, Año
299,BAR,ILS,5,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
300,BAR,ILS,6,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
301,BAR,ILS,7,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
302,BAR,ILS,8,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
303,BAR,ILS,9,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
304,BAR,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
305,BAR,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
306,BAR,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
307,BAR,VOR,1,Falta entregar: VOR PARAMETROS I-DME VOR PARAMETROS,2022
308,BAR,VOR,2,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
309,BAR,VOR,3,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
310,BAR,VOR,4,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
311,BAR,VOR,5,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
312,BAR,VOR,6,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
313,BAR,VOR,7,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
314,BAR,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
315,BAR,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
316,BAR,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
317,BAR,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
318,BAR,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
319,BAR,VOR,1-12,Falta entregar: 4 FOLIO/S VOR PARAMETROS II (trimestrales),2022
320,BCA,ILS,1,Falta entregar: DME ILS PARAMETROS,2022
321,BCA,ILS,2,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
322,BCA,ILS,3,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
323,BCA,ILS,5,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
324,BCA,ILS,7,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
325,BCA,ILS,8,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
326,BCA,ILS,9,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
327,BCA,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
328,BCA,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
329,BCA,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
330,BCA,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
331,BCA,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
332,BCA,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
333,BCA,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
334,BCA,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
335,BCA,VOR,1-12,Falta entregar: 2 FOLIO/S VOR PARAMETROS II (trimestrales),2022
336,CHP,VOR,1,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
337,CHP,VOR,2,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
338,CHP,VOR,3,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
339,CHP,VOR,4,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
340,CHP,VOR,5,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
341,CHP,VOR,6,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
342,CHP,VOR,7,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
343,CHP,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
344,CHP,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
345,CHP,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
346,CHP,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
347,CHP,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
348,CHP,VOR,1-12,Falta entregar: 4 FOLIO/S VOR PARAMETROS II (trimestrales),2022
349,DIL,ILS,7,Falta entregar: LH,2022
350,DIL,ILS,8,Falta entregar: LH,2022
351,DIL,ILS,9,Falta entregar: LH,2022
352,DIL,ILS,10,Falta entregar: LH,2022
353,DIL,ILS,11,Falta entregar: LH,2022
354,DIL,ILS,12,Falta entregar: LH,2022
355,DIL,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
356,DIL,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
357,DIL,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
358,DIL,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
359,DIL,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
360,DIL,VOR,1-12,Falta entregar: 2 FOLIO/S VOR PARAMETROS II (trimestrales),2022
361,EZE RWY 11 29,ILS,7,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
362,EZE RWY 11 29,ILS,9,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
363,EZE RWY 11 29,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
364,EZE RWY 11 29,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
365,EZE RWY 11 29,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
366,EZE RWY 11 29,LI,1,Falta entregar: LH-LI PARAMETROS,2022
367,EZE RWY 11 29,LI,2,Falta entregar: LH-LI PARAMETROS,2022
368,EZE RWY 11 29,LI,3,Falta entregar: LH-LI PARAMETROS,2022
369,EZE RWY 11 29,LI,4,Falta entregar: LH-LI PARAMETROS,2022
370,EZE RWY 11 29,LI,5,Falta entregar: LH-LI PARAMETROS,2022
371,EZE RWY 11 29,LI,6,Falta entregar: LH-LI PARAMETROS,2022
372,EZE RWY 11 29,LI,7,Falta entregar: LH-LI PARAMETROS,2022
373,EZE RWY 11 29,LI,8,Falta entregar: LH-LI PARAMETROS,2022
374,EZE RWY 11 29,LI,9,Falta entregar: LH-LI PARAMETROS,2022
375,EZE RWY 11 29,LI,10,Falta entregar: LH-LI PARAMETROS,2022
376,EZE RWY 11 29,LI,11,Falta entregar: LH-LI PARAMETROS,2022
377,EZE RWY 11 29,LI,12,Falta entregar: LH-LI PARAMETROS,2022
378,EZE RWY 17 35,ILS,7,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
379,EZE RWY 17 35,ILS,9,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
380,EZE RWY 17 35,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
381,EZE RWY 17 35,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
382,EZE RWY 17 35,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
383,EZE VOR,VOR,1,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
384,EZE VOR,VOR,2,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
385,EZE VOR,VOR,3,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
386,EZE VOR,VOR,4,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
387,EZE VOR,VOR,5,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
388,EZE VOR,VOR,6,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
389,EZE VOR,VOR,7,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
390,EZE VOR,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
391,EZE VOR,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
392,EZE VOR,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
393,EZE VOR,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
394,EZE VOR,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
395,EZE VOR,VOR,1-12,Falta entregar: 4 FOLIO/S VOR PARAMETROS II (trimestrales),2022
396,FDO,ILS,1,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
397,FDO,ILS,2,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
398,FDO,ILS,3,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
399,FDO,ILS,4,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
400,FDO,ILS,5,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
401,FDO,ILS,6,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
402,FDO,ILS,7,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
403,FDO,ILS,8,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
404,FDO,ILS,9,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
405,FDO,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
406,FDO,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
407,FDO,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
408,FDO,VOR,1,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
409,FDO,VOR,2,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
410,FDO,VOR,3,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
411,FDO,VOR,4,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
412,FDO,VOR,5,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
413,FDO,VOR,6,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
414,FDO,VOR,7,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
415,FDO,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
416,FDO,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
417,FDO,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
418,FDO,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
419,FDO,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
420,FDO,VOR,1-12,Falta entregar: 4 FOLIO/S VOR PARAMETROS II (trimestrales),2022
421,GBE,VOR,8,Falta entregar: LH-VOR PARAMETROS I,2022
422,GBE,VOR,9,Falta entregar: LH-VOR PARAMETROS I,2022
423,GBE,VOR,10,Falta entregar: LH-VOR PARAMETROS I,2022
424,GBE,VOR,11,Falta entregar: LH-VOR PARAMETROS I,2022
425,GBE,VOR,12,Falta entregar: LH-VOR PARAMETROS I,2022
426,GBE,VOR,1-12,Falta entregar: 2 FOLIO/S VOR PARAMETROS II (trimestrales),2022
427,GPI,LI,1,Falta entregar: LH-LI PARAMETROS,2022
428,GPI,LI,2,Falta entregar: LH-LI PARAMETROS,2022
429,GPI,LI,5,Falta entregar: LH-LI PARAMETROS,2022
430,GPI,LI,6,Falta entregar: LH-LI PARAMETROS,2022
431,GPI,LI,7,Falta entregar: LI PARAMETROS,2022
432,GPI,LI,8,Falta entregar: LH-LI PARAMETROS,2022
433,GPI,LI,10,Falta entregar: LH-LI PARAMETROS,2022
434,GPI,LI,11,Falta entregar: LH-LI PARAMETROS,2022
435,GPI,LI,12,Falta entregar: LH-LI PARAMETROS,2022
436,GPI,VOR,9,Falta entregar: VOR PARAMETROS I,2022
437,GPI,VOR,10,Falta entregar: LH-VOR PARAMETROS I,2022
438,GPI,VOR,11,Falta entregar: LH-VOR PARAMETROS I,2022
439,GPI,VOR,12,Falta entregar: LH-VOR PARAMETROS I,2022
440,GPI,VOR,1-12,Falta entregar: 2 FOLIO/S VOR PARAMETROS II (trimestrales),2022
441,GUA,VOR,1,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
442,GUA,VOR,2,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
443,GUA,VOR,3,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
444,GUA,VOR,4,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
445,GUA,VOR,5,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
446,GUA,VOR,6,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
447,GUA,VOR,7,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
448,GUA,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
449,GUA,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
450,GUA,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
451,GUA,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
452,GUA,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
453,GUA,VOR,1-12,Falta entregar: 4 FOLIO/S VOR PARAMETROS II (trimestrales),2022
454,LYE,VOR,7,Falta entregar: LH-VOR PARAMETROS I,2022
455,LYE,VOR,8,Falta entregar: LH-VOR PARAMETROS I,2022
456,LYE,VOR,9,Falta entregar: LH-VOR PARAMETROS I,2022
457,LYE,VOR,10,Falta entregar: LH-VOR PARAMETROS I,2022
458,LYE,VOR,11,Falta entregar: LH-VOR PARAMETROS I,2022
459,LYE,VOR,12,Falta entregar: LH-VOR PARAMETROS I,2022
460,LYE,VOR,1-12,Falta entregar: 2 FOLIO/S VOR PARAMETROS II (trimestrales),2022
461,MDP,ILS,1,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
462,MDP,ILS,2,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
463,MDP,ILS,3,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
464,MDP,ILS,5,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
465,MDP,ILS,6,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
466,MDP,ILS,7,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
467,MDP,ILS,8,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
468,MDP,ILS,9,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
469,MDP,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
470,MDP,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
471,MDP,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
472,MDP,VOR,1,Falta entregar: VOR PARAMETROS I-DME VOR PARAMETROS,2022
473,MDP,VOR,2,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
474,MDP,VOR,3,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
475,MDP,VOR,4,Falta entregar: VOR PARAMETROS I-DME VOR PARAMETROS,2022
476,MDP,VOR,5,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
477,MDP,VOR,6,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
478,MDP,VOR,7,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
479,MDP,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
480,MDP,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
481,MDP,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
482,MDP,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
483,MDP,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
484,MDP,VOR,1-12,Falta entregar: 4 FOLIO/S VOR PARAMETROS II (trimestrales),2022
485,NEU,ILS,7,Falta entregar: DME ILS PARAMETROS-ILS PARAMETROS,2022
486,NEU,ILS,8,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
487,NEU,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
488,NIN,VOR,1,Falta entregar: LH-VOR PARAMETROS I,2022
489,NIN,VOR,2,Falta entregar: LH-VOR PARAMETROS I,2022
490,NIN,VOR,5,Falta entregar: LH-VOR PARAMETROS I,2022
491,NIN,VOR,6,Falta entregar: LH-VOR PARAMETROS I,2022
492,NIN,VOR,8,Falta entregar: LH-VOR PARAMETROS I,2022
493,NIN,VOR,9,Falta entregar: LH-VOR PARAMETROS I,2022
494,NIN,VOR,10,Falta entregar: LH-VOR PARAMETROS I,2022
495,NIN,VOR,11,Falta entregar: LH-VOR PARAMETROS I,2022
496,NIN,VOR,12,Falta entregar: LH-VOR PARAMETROS I,2022
497,NIN,VOR,1-12,Falta entregar: 2 FOLIO/S VOR PARAMETROS II (trimestrales),2022
498,OEL,VOR,7,Falta entregar: DME VOR PARAMETROS,2022
499,OEL,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
500,OEL,VOR,10,Falta entregar: VOR PARAMETROS I,2022
501,OEL,VOR,12,Falta entregar: VOR PARAMETROS I-DME VOR PARAMETROS,2022
502,OEL,VOR,1-12,Falta entregar: 1 FOLIO/S VOR PARAMETROS II (trimestrales),2022
503,OSA,ILS,4,Falta entregar: DME ILS PARAMETROS-ILS PARAMETROS,2022
504,OSA,ILS,5,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
505,OSA,ILS,6,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
506,OSA,VOR,7,Falta entregar: LH-VOR PARAMETROS I,2022
507,PAL,ILS,2,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
508,PAL,ILS,3,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
509,PAL,ILS,4,Falta entregar: ILS PARAMETROS,2022
510,PAL,ILS,5,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
511,PAL,ILS,6,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
512,PAL,ILS,7,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
513,PAL,ILS,9,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
514,PAL,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
515,PAL,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
516,PAL,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
517,PAL,VOR,1,Falta entregar: VOR PARAMETROS I,2022
518,PAL,VOR,2,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
519,PAL,VOR,3,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
520,PAL,VOR,4,Falta entregar: VOR PARAMETROS I,2022
521,PAL,VOR,5,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
522,PAL,VOR,6,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
523,PAL,VOR,7,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
524,PAL,VOR,8,Falta entregar: VOR PARAMETROS I-DME VOR PARAMETROS,2022
525,PAL,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
526,PAL,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
527,PAL,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
528,PAL,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
529,PAL,VOR,1-12,Falta entregar: 4 FOLIO/S VOR PARAMETROS II (trimestrales),2022
530,PAR,ILS,8,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
531,PAR,ILS,9,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
532,PAR,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
533,PAR,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
534,PAR,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
535,PAR,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
536,PAR,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
537,PAR,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
538,PAR,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
539,PAR,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
540,PAR,VOR,1-12,Falta entregar: 3 FOLIO/S VOR PARAMETROS II (trimestrales),2022
541,PTA,VOR,8,Falta entregar: LH-VOR PARAMETROS I,2022
542,PTA,VOR,9,Falta entregar: LH-VOR PARAMETROS I,2022
543,PTA,VOR,10,Falta entregar: LH-VOR PARAMETROS I,2022
544,PTA,VOR,11,Falta entregar: LH-VOR PARAMETROS I,2022
545,PTA,VOR,12,Falta entregar: LH-VOR PARAMETROS I,2022
546,PTA,VOR,1-12,Falta entregar: 2 FOLIO/S VOR PARAMETROS II (trimestrales),2022
547,ROS,ILS,7,Falta entregar: DME ILS PARAMETROS,2022
548,ROS,ILS,8,Falta entregar: DME ILS PARAMETROS,2022
549,ROS,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
550,ROS,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
551,ROS,VOR,1,Falta entregar: DME VOR PARAMETROS,2022
552,ROS,VOR,2,Falta entregar: DME VOR PARAMETROS,2022
553,ROS,VOR,3,Falta entregar: DME VOR PARAMETROS,2022
554,ROS,VOR,4,Falta entregar: DME VOR PARAMETROS,2022
555,ROS,VOR,5,Falta entregar: DME VOR PARAMETROS,2022
556,ROS,VOR,6,Falta entregar: DME VOR PARAMETROS,2022
557,ROS,VOR,7,Falta entregar: DME VOR PARAMETROS,2022
558,ROS,VOR,8,Falta entregar: DME VOR PARAMETROS,2022
559,ROS,VOR,9,Falta entregar: DME VOR PARAMETROS,2022
560,ROS,VOR,10,Falta entregar: DME VOR PARAMETROS,2022
561,ROS,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
562,ROS,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
563,ROS,VOR,1-12,Falta entregar: 1 FOLIO/S VOR PARAMETROS II (trimestrales),2022
564,SNT,VOR,8,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
565,SNT,VOR,9,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
566,SNT,VOR,10,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
567,SNT,VOR,11,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
568,SNT,VOR,12,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
569,SNT,VOR,1-12,Falta entregar: 2 FOLIO/S VOR PARAMETROS II (trimestrales),2022
570,SVO,ILS,8,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
571,SVO,ILS,9,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
572,SVO,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
573,SVO,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
574,SVO,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
575,AEP,ILS,2,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
576,AEP,ILS,3,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
577,AEP,ILS,4,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
578,AEP,ILS,5,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
579,AEP,ILS,6,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
580,AEP,ILS,7,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
581,AEP,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
582,AEP,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
583,AEP,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
584,BAR,ILS,3,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
585,BAR,ILS,4,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
586,BAR,ILS,5,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
587,BAR,ILS,6,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
588,BAR,ILS,7,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
589,BAR,ILS,8,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
590,BAR,ILS,9,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
591,BAR,ILS,10,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
592,BAR,ILS,11,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
593,BAR,ILS,12,Falta entregar: LH-DME ILS PARAMETROS-ILS PARAMETROS,2022
594,BAR,VOR,1,Falta entregar: VOR PARAMETROS I-DME VOR PARAMETROS,2022
595,BAR,VOR,2,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
596,BAR,VOR,3,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
597,BAR,VOR,4,Falta entregar: LH-VOR PARAMETROS I-DME VOR PARAMETROS,2022
